X1	X2	Y
  4.0809024e+000  2.9049128e+000  0.0000000e+000
  4.3187616e+000  3.0748157e+000  0.0000000e+000
  2.8028994e+000  7.6930693e+000  1.0000000e+000
  2.8674129e+000  8.0122948e+000  1.0000000e+000
  2.2902978e+000  7.2869075e+000  1.0000000e+000
  2.7360540e+000  7.5732351e+000  1.0000000e+000
  2.6546958e+000  7.7294294e+000  1.0000000e+000
  2.6936518e+000  7.9641460e+000  1.0000000e+000
  2.8269508e+000  7.4429145e+000  1.0000000e+000
  2.8125489e+000  7.6629018e+000  1.0000000e+000
  2.1934605e+000  7.4482610e+000  1.0000000e+000
  2.6680418e+000  8.0249872e+000  1.0000000e+000
  3.0685425e+000  7.4371008e+000  1.0000000e+000
  2.5477912e+000  7.1855791e+000  1.0000000e+000
  2.8245877e+000  7.6391006e+000  1.0000000e+000
  2.6604885e+000  7.1283783e+000  1.0000000e+000
  2.8981579e+000  7.6143122e+000  1.0000000e+000
  2.5630614e+000  7.4209440e+000  1.0000000e+000
  2.3730206e+000  7.7180923e+000  1.0000000e+000
  2.6511260e+000  7.7385683e+000  1.0000000e+000
  2.9559229e+000  7.3026567e+000  1.0000000e+000
  2.7482228e+000  7.3324459e+000  1.0000000e+000
  2.5111559e+000  7.6397505e+000  1.0000000e+000
  2.6387510e+000  7.5339531e+000  1.0000000e+000
  2.6911979e+000  7.6818050e+000  1.0000000e+000
  3.0509770e+000  7.3718023e+000  1.0000000e+000
  2.5599909e+000  7.5566383e+000  1.0000000e+000
  2.2237729e+000  7.2381404e+000  1.0000000e+000
  2.4333783e+000  7.3886404e+000  1.0000000e+000
  2.5347420e+000  7.3316132e+000  1.0000000e+000
  2.3906497e+000  7.6696595e+000  1.0000000e+000
  2.0239558e+000  7.4653304e+000  1.0000000e+000
  2.4683935e+000  7.2143342e+000  1.0000000e+000
  2.7753948e+000  7.7743015e+000  1.0000000e+000
  2.2426212e+000  7.7645634e+000  1.0000000e+000
  2.3840242e+000  7.5352886e+000  1.0000000e+000
  2.4373914e+000  7.6335562e+000  1.0000000e+000
  2.8076449e+000  7.5746677e+000  1.0000000e+000
  2.6165625e+000  7.5466739e+000  1.0000000e+000
  2.9358364e+000  7.4601794e+000  1.0000000e+000
  2.4811614e+000  7.5421699e+000  1.0000000e+000
  2.5331860e+000  7.8044311e+000  1.0000000e+000
  2.6865016e+000  7.9735795e+000  1.0000000e+000
  2.7077767e+000  7.9465547e+000  1.0000000e+000
  2.6400373e+000  7.1401633e+000  1.0000000e+000
  2.6075855e+000  7.3036003e+000  1.0000000e+000
  2.5534046e+000  7.1340138e+000  1.0000000e+000
  2.6773778e+000  7.7751916e+000  1.0000000e+000
  2.6362774e+000  7.7515742e+000  1.0000000e+000
  2.4798537e+000  7.3865403e+000  1.0000000e+000
  2.5900190e+000  7.2553631e+000  1.0000000e+000
  2.7735097e+000  7.5868259e+000  1.0000000e+000
  2.4620174e+000  7.7063062e+000  1.0000000e+000
  3.0427851e+000  7.5752730e+000  1.0000000e+000
  2.9791242e+000  7.6650445e+000  1.0000000e+000
  2.4934280e+000  7.2390102e+000  1.0000000e+000
  2.4810847e+000  7.8537889e+000  1.0000000e+000
  2.7634237e+000  7.0426925e+000  1.0000000e+000
  2.7198835e+000  7.2813195e+000  1.0000000e+000
  2.5512978e+000  7.3946417e+000  1.0000000e+000
  2.6217408e+000  7.4859688e+000  1.0000000e+000
  2.5498600e+000  7.3944996e+000  1.0000000e+000
  2.5272713e+000  7.8443148e+000  1.0000000e+000
  2.4125600e+000  7.2296920e+000  1.0000000e+000
  2.9425856e+000  7.0159391e+000  1.0000000e+000
  2.5122021e+000  7.6285488e+000  1.0000000e+000
  2.8556600e+000  7.7229459e+000  1.0000000e+000
  2.4824767e+000  7.9816199e+000  1.0000000e+000
  2.9329525e+000  7.4715420e+000  1.0000000e+000
  2.3154605e+000  7.4164443e+000  1.0000000e+000
  2.7687172e+000  7.5382286e+000  1.0000000e+000
  2.6986918e+000  7.7865827e+000  1.0000000e+000
  2.5460623e+000  8.0160050e+000  1.0000000e+000
  2.6267830e+000  7.2928694e+000  1.0000000e+000
  2.5931035e+000  7.4928901e+000  1.0000000e+000
  2.8736016e+000  7.4400572e+000  1.0000000e+000
  2.5457183e+000  7.4060301e+000  1.0000000e+000
  2.8443251e+000  7.4313600e+000  1.0000000e+000
  3.0343603e+000  7.6778569e+000  1.0000000e+000
  2.8148696e+000  7.9666503e+000  1.0000000e+000
  2.5259187e+000  7.5292814e+000  1.0000000e+000
  2.7363559e+000  7.6215331e+000  1.0000000e+000
  2.3559062e+000  7.5265247e+000  1.0000000e+000
  2.4995616e+000  7.1949641e+000  1.0000000e+000
  2.1995883e+000  6.8591319e+000  1.0000000e+000
  2.5736814e+000  7.4679796e+000  1.0000000e+000
  2.5791127e+000  7.6704123e+000  1.0000000e+000
  3.2049536e+000  7.6356017e+000  1.0000000e+000
  2.6395056e+000  8.0160497e+000  1.0000000e+000
  2.6484376e+000  8.1788548e+000  1.0000000e+000
  2.2817901e+000  7.7085604e+000  1.0000000e+000
  2.5600940e+000  7.5902904e+000  1.0000000e+000
  2.6085848e+000  7.2444631e+000  1.0000000e+000
  2.4675881e+000  7.7034331e+000  1.0000000e+000
  2.3427311e+000  7.7371505e+000  1.0000000e+000
  2.8304276e+000  8.0595169e+000  1.0000000e+000
  2.3582870e+000  7.6383072e+000  1.0000000e+000
  2.7452519e+000  7.2455845e+000  1.0000000e+000
  2.4248121e+000  7.5680413e+000  1.0000000e+000
  2.2205744e+000  7.4849306e+000  1.0000000e+000
  2.3011153e+000  7.3116707e+000  1.0000000e+000
  2.5965613e+000  7.7227106e+000  1.0000000e+000
  2.5015808e+000  8.7570768e+000  1.0000000e+000
  2.7326073e+000  8.3599002e+000  1.0000000e+000
  2.2868327e+000  8.3009943e+000  1.0000000e+000
  2.4630236e+000  9.0013833e+000  1.0000000e+000
  2.4866240e+000  8.6463024e+000  1.0000000e+000
  2.6066153e+000  8.7679528e+000  1.0000000e+000
  2.9250259e+000  8.2138660e+000  1.0000000e+000
  2.8121613e+000  8.5761942e+000  1.0000000e+000
  2.5824692e+000  8.6136871e+000  1.0000000e+000
  2.5776179e+000  8.8217344e+000  1.0000000e+000
  2.6416399e+000  9.1452727e+000  1.0000000e+000
  2.8773788e+000  8.9535073e+000  1.0000000e+000
  2.3977253e+000  8.4021098e+000  1.0000000e+000
  2.5375499e+000  8.1598118e+000  1.0000000e+000
  2.6430040e+000  8.8061956e+000  1.0000000e+000
  2.1484086e+000  8.6271737e+000  1.0000000e+000
  2.3012958e+000  9.0672712e+000  1.0000000e+000
  2.7578598e+000  8.4669186e+000  1.0000000e+000
  2.7486099e+000  8.6193180e+000  1.0000000e+000
  2.8748237e+000  8.8746944e+000  1.0000000e+000
  2.1572251e+000  8.9884854e+000  1.0000000e+000
  2.5378641e+000  8.9974812e+000  1.0000000e+000
  2.4585153e+000  8.7467340e+000  1.0000000e+000
  2.5446833e+000  8.6185915e+000  1.0000000e+000
  2.3731785e+000  8.4587293e+000  1.0000000e+000
  2.2054234e+000  8.9184804e+000  1.0000000e+000
  2.5710963e+000  8.2458152e+000  1.0000000e+000
  2.1548735e+000  8.6130280e+000  1.0000000e+000
  2.6610126e+000  9.0932997e+000  1.0000000e+000
  2.2967061e+000  8.6310735e+000  1.0000000e+000
  2.2932795e+000  8.4337174e+000  1.0000000e+000
  2.5496904e+000  9.0611496e+000  1.0000000e+000
  2.8189768e+000  8.7754276e+000  1.0000000e+000
  2.9532323e+000  8.8334139e+000  1.0000000e+000
  2.6049041e+000  8.4706784e+000  1.0000000e+000
  2.8285073e+000  9.0666433e+000  1.0000000e+000
  2.2574887e+000  8.7659150e+000  1.0000000e+000
  2.7852867e+000  8.5413223e+000  1.0000000e+000
  2.6781830e+000  9.0602877e+000  1.0000000e+000
  2.5309770e+000  8.9090294e+000  1.0000000e+000
  2.4501553e+000  8.8970530e+000  1.0000000e+000
  2.1654189e+000  8.4258362e+000  1.0000000e+000
  2.3929350e+000  8.8381203e+000  1.0000000e+000
  2.7255025e+000  8.8774361e+000  1.0000000e+000
  2.7602907e+000  8.8011810e+000  1.0000000e+000
  2.5411043e+000  8.4480123e+000  1.0000000e+000
  2.8462109e+000  7.9938579e+000  1.0000000e+000
  2.7023470e+000  9.0825584e+000  1.0000000e+000
  2.6914570e+000  8.1995943e+000  1.0000000e+000
  2.1295672e+000  8.2790675e+000  1.0000000e+000
  2.5292386e+000  8.2605191e+000  1.0000000e+000
  2.8425730e+000  8.6132304e+000  1.0000000e+000
  2.4117356e+000  9.4007881e+000  1.0000000e+000
  2.6514614e+000  8.3674026e+000  1.0000000e+000
  2.7211654e+000  8.7711578e+000  1.0000000e+000
  2.4012823e+000  9.1924466e+000  1.0000000e+000
  2.7582450e+000  8.8821716e+000  1.0000000e+000
  2.7420031e+000  8.4929048e+000  1.0000000e+000
  2.6751798e+000  8.4288207e+000  1.0000000e+000
  2.7769030e+000  8.6212972e+000  1.0000000e+000
  2.2787121e+000  8.6388605e+000  1.0000000e+000
  2.4499677e+000  8.8949703e+000  1.0000000e+000
  2.2809558e+000  8.7815091e+000  1.0000000e+000
  2.7982134e+000  8.4237177e+000  1.0000000e+000
  2.7617297e+000  9.0758572e+000  1.0000000e+000
  2.9774633e+000  8.4686899e+000  1.0000000e+000
  2.9329449e+000  8.3308665e+000  1.0000000e+000
  2.6642378e+000  8.7005114e+000  1.0000000e+000
  2.7952545e+000  8.5233958e+000  1.0000000e+000
  2.7833212e+000  8.1721047e+000  1.0000000e+000
  2.2889816e+000  8.8872433e+000  1.0000000e+000
  2.8370004e+000  8.9951726e+000  1.0000000e+000
  2.2208206e+000  8.7652894e+000  1.0000000e+000
  2.6557838e+000  8.6002621e+000  1.0000000e+000
  2.7334193e+000  8.7888051e+000  1.0000000e+000
  2.8092166e+000  8.8222484e+000  1.0000000e+000
  2.7893522e+000  8.4725175e+000  1.0000000e+000
  2.6630616e+000  8.8061238e+000  1.0000000e+000
  2.8049166e+000  8.7727417e+000  1.0000000e+000
  2.1022580e+000  8.6982404e+000  1.0000000e+000
  2.8550263e+000  8.3386087e+000  1.0000000e+000
  2.1849580e+000  8.3833871e+000  1.0000000e+000
  2.5450127e+000  8.5366975e+000  1.0000000e+000
  2.2744071e+000  8.6991460e+000  1.0000000e+000
  2.1596679e+000  8.9323505e+000  1.0000000e+000
  2.5551438e+000  9.1249182e+000  1.0000000e+000
  2.6577052e+000  8.2243496e+000  1.0000000e+000
  2.8451768e+000  8.4548833e+000  1.0000000e+000
  2.4347434e+000  8.5388186e+000  1.0000000e+000
  2.2707006e+000  7.9961055e+000  1.0000000e+000
  2.7907461e+000  8.8983498e+000  1.0000000e+000
  2.7577813e+000  8.7133326e+000  1.0000000e+000
  2.4116170e+000  8.0255096e+000  1.0000000e+000
  2.4173179e+000  8.6802821e+000  1.0000000e+000
  2.4126328e+000  8.6348467e+000  1.0000000e+000
  2.5213602e+000  8.6202905e+000  1.0000000e+000
  2.3684920e+000  8.6907467e+000  1.0000000e+000
  3.0086078e+000  8.7223940e+000  1.0000000e+000
  2.7341758e+000  8.5584981e+000  1.0000000e+000
  2.2950173e+000  8.5410320e+000  1.0000000e+000
  1.6045681e+000  9.3761292e+000  1.0000000e+000
  2.4287944e+000  9.6259403e+000  1.0000000e+000
  1.6932398e+000  9.0657153e+000  1.0000000e+000
  2.3291520e+000  9.3231236e+000  1.0000000e+000
  2.2039430e+000  9.3518287e+000  1.0000000e+000
  2.2783950e+000  8.9762053e+000  1.0000000e+000
  2.0234131e+000  9.1703703e+000  1.0000000e+000
  1.8189763e+000  8.9821262e+000  1.0000000e+000
  1.8814011e+000  9.3807148e+000  1.0000000e+000
  2.0386263e+000  9.2563051e+000  1.0000000e+000
  1.9234550e+000  8.6932278e+000  1.0000000e+000
  2.0138425e+000  9.4897794e+000  1.0000000e+000
  1.7466272e+000  9.3617892e+000  1.0000000e+000
  2.0400912e+000  9.3754694e+000  1.0000000e+000
  1.9626469e+000  9.5288512e+000  1.0000000e+000
  2.3291441e+000  9.9007241e+000  1.0000000e+000
  2.1626118e+000  9.0213699e+000  1.0000000e+000
  1.7009521e+000  9.5644696e+000  1.0000000e+000
  1.8514583e+000  9.0503019e+000  1.0000000e+000
  2.1341723e+000  9.6354099e+000  1.0000000e+000
  2.2109193e+000  9.5132576e+000  1.0000000e+000
  1.6406175e+000  9.4374785e+000  1.0000000e+000
  2.6228458e+000  9.6277777e+000  1.0000000e+000
  2.0163272e+000  9.3440299e+000  1.0000000e+000
  2.0419986e+000  9.4277125e+000  1.0000000e+000
  2.0128542e+000  9.4431125e+000  1.0000000e+000
  1.9231627e+000  9.5350848e+000  1.0000000e+000
  1.3644065e+000  9.1758307e+000  1.0000000e+000
  2.1758830e+000  9.2645421e+000  1.0000000e+000
  1.7914050e+000  9.1520598e+000  1.0000000e+000
  1.8241664e+000  9.7899689e+000  1.0000000e+000
  2.0758289e+000  9.2200359e+000  1.0000000e+000
  2.0605578e+000  9.1402554e+000  1.0000000e+000
  1.9386397e+000  9.0524376e+000  1.0000000e+000
  1.7071202e+000  9.5837407e+000  1.0000000e+000
  2.1718364e+000  9.5308381e+000  1.0000000e+000
  2.1023366e+000  9.0836912e+000  1.0000000e+000
  1.5669876e+000  9.1923973e+000  1.0000000e+000
  2.2134670e+000  1.0041878e+001  1.0000000e+000
  1.6032449e+000  9.7730398e+000  1.0000000e+000
  2.1790147e+000  9.0464703e+000  1.0000000e+000
  1.5660547e+000  9.1186976e+000  1.0000000e+000
  1.9710063e+000  9.5274356e+000  1.0000000e+000
  1.7590463e+000  9.2514988e+000  1.0000000e+000
  1.5887617e+000  8.9090810e+000  1.0000000e+000
  1.9883236e+000  9.6334583e+000  1.0000000e+000
  1.8685614e+000  9.2273746e+000  1.0000000e+000
  2.1726992e+000  9.1753175e+000  1.0000000e+000
  1.8503298e+000  9.1508498e+000  1.0000000e+000
  1.9936623e+000  9.3091594e+000  1.0000000e+000
  2.1034201e+000  9.2255894e+000  1.0000000e+000
  2.0116258e+000  9.4770592e+000  1.0000000e+000
  1.4892385e+000  9.3222308e+000  1.0000000e+000
  1.9799417e+000  9.1013179e+000  1.0000000e+000
  1.8506708e+000  9.3085053e+000  1.0000000e+000
  1.9456086e+000  9.1957065e+000  1.0000000e+000
  2.0572946e+000  9.1674382e+000  1.0000000e+000
  1.8733023e+000  9.3433176e+000  1.0000000e+000
  2.0066785e+000  9.0529062e+000  1.0000000e+000
  1.8348114e+000  9.4873602e+000  1.0000000e+000
  1.7093750e+000  9.4595249e+000  1.0000000e+000
  1.5410475e+000  9.3724866e+000  1.0000000e+000
  1.7569198e+000  9.3011219e+000  1.0000000e+000
  1.6992878e+000  8.9840479e+000  1.0000000e+000
  1.9466834e+000  8.9360360e+000  1.0000000e+000
  2.1162341e+000  9.2519752e+000  1.0000000e+000
  1.6924194e+000  9.1927870e+000  1.0000000e+000
  1.8662225e+000  9.5177593e+000  1.0000000e+000
  1.9726322e+000  9.5021262e+000  1.0000000e+000
  1.4836107e+000  9.5662318e+000  1.0000000e+000
  1.9418857e+000  8.8600206e+000  1.0000000e+000
  1.8763386e+000  9.2079046e+000  1.0000000e+000
  2.1871901e+000  9.4028290e+000  1.0000000e+000
  1.7246932e+000  9.3596257e+000  1.0000000e+000
  2.0770220e+000  9.0837448e+000  1.0000000e+000
  1.8207708e+000  9.6314467e+000  1.0000000e+000
  1.7481031e+000  9.1433865e+000  1.0000000e+000
  2.2747221e+000  9.4397890e+000  1.0000000e+000
  1.5569265e+000  9.4484684e+000  1.0000000e+000
  1.5276398e+000  9.1458376e+000  1.0000000e+000
  1.6579450e+000  9.6177264e+000  1.0000000e+000
  1.8149936e+000  9.1023644e+000  1.0000000e+000
  1.8042654e+000  9.0756705e+000  1.0000000e+000
  1.7625885e+000  9.5967679e+000  1.0000000e+000
  1.7635488e+000  9.2640371e+000  1.0000000e+000
  1.5241594e+000  9.5625489e+000  1.0000000e+000
  1.9338729e+000  8.9427864e+000  1.0000000e+000
  2.5678386e+000  9.2308721e+000  1.0000000e+000
  1.9814142e+000  9.1040159e+000  1.0000000e+000
  1.6860907e+000  9.0406420e+000  1.0000000e+000
  2.0821597e+000  9.6113919e+000  1.0000000e+000
  2.0770209e+000  9.1995105e+000  1.0000000e+000
  2.5349968e+000  9.1914764e+000  1.0000000e+000
  2.5547049e+000  9.8893179e+000  1.0000000e+000
  1.6146601e+000  9.1425805e+000  1.0000000e+000
  2.4889686e+000  9.0746637e+000  1.0000000e+000
  2.0376419e+000  9.6171046e+000  1.0000000e+000
  2.1129949e+000  9.1273667e+000  1.0000000e+000
  1.8685206e+000  9.3338295e+000  1.0000000e+000
  2.1327468e+000  9.4561645e+000  1.0000000e+000
  1.4187444e+000  8.9922780e+000  1.0000000e+000
  7.2196733e-001  9.2756222e+000  1.0000000e+000
  6.5717535e-001  8.9371933e+000  1.0000000e+000
  9.1268362e-001  8.6178802e+000  1.0000000e+000
  1.4545595e+000  9.3272852e+000  1.0000000e+000
  1.0571572e+000  9.1529709e+000  1.0000000e+000
  1.1344421e+000  9.0278678e+000  1.0000000e+000
  5.8341277e-001  9.4501668e+000  1.0000000e+000
  1.1388375e+000  9.2446005e+000  1.0000000e+000
  1.5021676e+000  8.9078184e+000  1.0000000e+000
  8.7381460e-001  9.2391258e+000  1.0000000e+000
  9.9181777e-001  8.9886856e+000  1.0000000e+000
  8.3510063e-001  8.7353660e+000  1.0000000e+000
  1.0394211e+000  8.9501264e+000  1.0000000e+000
  1.2226240e+000  9.3271372e+000  1.0000000e+000
  5.4907149e-001  9.7593477e+000  1.0000000e+000
  1.0591496e+000  8.8152044e+000  1.0000000e+000
  1.2775185e+000  8.9834582e+000  1.0000000e+000
  1.0718666e+000  9.1430936e+000  1.0000000e+000
  1.0518166e+000  9.1351667e+000  1.0000000e+000
  1.3900402e+000  9.2318382e+000  1.0000000e+000
  1.1562191e+000  9.3784730e+000  1.0000000e+000
  1.8253022e+000  9.3502303e+000  1.0000000e+000
  1.2382466e+000  9.1697483e+000  1.0000000e+000
  7.4392859e-001  8.8764387e+000  1.0000000e+000
  1.0734839e+000  9.2677771e+000  1.0000000e+000
  1.1491562e+000  8.8047029e+000  1.0000000e+000
  8.6974724e-001  9.5040020e+000  1.0000000e+000
  9.5811757e-001  9.3043183e+000  1.0000000e+000
  1.6079647e+000  9.1761492e+000  1.0000000e+000
  1.3020329e+000  9.1533152e+000  1.0000000e+000
  6.9775647e-001  9.0825227e+000  1.0000000e+000
  1.1366661e+000  9.0249020e+000  1.0000000e+000
  1.1781920e+000  8.8978378e+000  1.0000000e+000
  1.1428422e+000  9.1633406e+000  1.0000000e+000
  1.1184512e+000  8.7742690e+000  1.0000000e+000
  1.1565937e+000  9.1858931e+000  1.0000000e+000
  1.2400600e+000  9.4025951e+000  1.0000000e+000
  9.7541967e-001  8.8352308e+000  1.0000000e+000
  1.2361237e+000  9.1813578e+000  1.0000000e+000
  1.1069456e+000  9.4841371e+000  1.0000000e+000
  1.2950723e+000  9.2156637e+000  1.0000000e+000
  9.3306765e-001  9.2109502e+000  1.0000000e+000
  5.6741853e-001  8.9028789e+000  1.0000000e+000
  1.2191470e+000  9.4571912e+000  1.0000000e+000
  9.3556343e-001  9.0804147e+000  1.0000000e+000
  1.2282388e+000  8.9854942e+000  1.0000000e+000
  2.9430528e-001  9.3577353e+000  1.0000000e+000
  1.3375580e+000  8.9415312e+000  1.0000000e+000
  7.9353648e-001  9.3083030e+000  1.0000000e+000
  7.7032143e-001  8.9590962e+000  1.0000000e+000
  6.8899334e-001  9.3183055e+000  1.0000000e+000
  1.0962867e+000  9.8254073e+000  1.0000000e+000
  1.2564162e+000  9.0262374e+000  1.0000000e+000
  1.0248874e+000  9.0399393e+000  1.0000000e+000
  1.0715489e+000  9.0971217e+000  1.0000000e+000
  1.2908271e+000  9.2239052e+000  1.0000000e+000
  1.1852997e+000  9.3776843e+000  1.0000000e+000
  1.3362931e+000  9.2915078e+000  1.0000000e+000
  1.3559667e+000  9.1373585e+000  1.0000000e+000
  9.1709940e-001  8.9053112e+000  1.0000000e+000
  1.1844436e+000  8.9655797e+000  1.0000000e+000
  5.9475244e-001  8.9431307e+000  1.0000000e+000
  9.2702933e-001  8.8301003e+000  1.0000000e+000
  7.3384223e-001  9.6534143e+000  1.0000000e+000
  1.0386947e+000  9.0267525e+000  1.0000000e+000
  9.6114910e-001  9.1637402e+000  1.0000000e+000
  1.3015603e+000  9.2789594e+000  1.0000000e+000
  1.1920349e+000  9.1860614e+000  1.0000000e+000
  1.2088282e+000  9.3577968e+000  1.0000000e+000
  1.4114969e+000  9.3375271e+000  1.0000000e+000
  1.2587787e+000  9.4712829e+000  1.0000000e+000
  9.5437760e-001  8.8273809e+000  1.0000000e+000
  8.9237397e-001  9.2180561e+000  1.0000000e+000
  7.2112125e-001  9.3609564e+000  1.0000000e+000
  1.1679365e+000  9.2625433e+000  1.0000000e+000
  1.1897631e+000  9.2063676e+000  1.0000000e+000
  7.8236238e-001  9.5299159e+000  1.0000000e+000
  1.4395834e+000  9.3300364e+000  1.0000000e+000
  1.2904317e+000  9.3090237e+000  1.0000000e+000
  6.9949351e-001  9.2075149e+000  1.0000000e+000
  1.0636042e+000  9.1492662e+000  1.0000000e+000
  1.1872085e+000  9.3397496e+000  1.0000000e+000
  9.9761743e-001  8.9374837e+000  1.0000000e+000
  1.7058381e+000  9.1687663e+000  1.0000000e+000
  9.9919997e-001  8.7097069e+000  1.0000000e+000
  1.2430131e+000  9.4678865e+000  1.0000000e+000
  7.4468918e-001  9.5010774e+000  1.0000000e+000
  9.7197326e-001  8.9868345e+000  1.0000000e+000
  1.1516716e+000  8.9147135e+000  1.0000000e+000
  8.9749868e-001  9.0416943e+000  1.0000000e+000
  8.8914674e-001  9.0386634e+000  1.0000000e+000
  8.7458036e-001  9.2511711e+000  1.0000000e+000
  1.2354543e+000  9.0646506e+000  1.0000000e+000
  1.1969477e+000  9.4983927e+000  1.0000000e+000
  1.5882461e+000  9.4490095e+000  1.0000000e+000
  9.4741021e-001  8.9746268e+000  1.0000000e+000
  1.0753106e+000  9.4893772e+000  1.0000000e+000
  1.5134164e+000  9.2963365e+000  1.0000000e+000
  9.2451311e-001  9.2727631e+000  1.0000000e+000
  4.3245080e-001  7.2446766e+000  1.0000000e+000
  4.7123345e-001  7.5295101e+000  1.0000000e+000
  7.7031672e-001  7.6587587e+000  1.0000000e+000
  9.1366262e-001  7.5216890e+000  1.0000000e+000
  4.4976646e-001  8.2224666e+000  1.0000000e+000
  1.3204843e-001  7.7886659e+000  1.0000000e+000
  6.4306459e-001  7.4116781e+000  1.0000000e+000
  7.9018158e-002  7.5967926e+000  1.0000000e+000
  5.7833539e-001  7.5557389e+000  1.0000000e+000
  1.0543755e+000  7.0809635e+000  1.0000000e+000
  5.7436368e-001  7.9091256e+000  1.0000000e+000
  4.6375833e-001  7.9873396e+000  1.0000000e+000
  6.7261055e-001  7.9683350e+000  1.0000000e+000
  4.7681488e-001  7.6161669e+000  1.0000000e+000
  6.1731701e-001  7.6236121e+000  1.0000000e+000
  6.9981742e-001  7.9989166e+000  1.0000000e+000
  6.2427158e-001  7.7053948e+000  1.0000000e+000
  7.5501099e-001  7.6984118e+000  1.0000000e+000
  1.9565980e-001  7.3036572e+000  1.0000000e+000
  7.3698725e-001  7.3662097e+000  1.0000000e+000
  2.3339051e-001  7.7679172e+000  1.0000000e+000
  4.1388629e-001  7.8163668e+000  1.0000000e+000
  6.2225486e-001  7.5427305e+000  1.0000000e+000
  4.6939574e-001  7.8318186e+000  1.0000000e+000
  4.5873195e-001  7.9470877e+000  1.0000000e+000
  9.1411977e-001  8.1017658e+000  1.0000000e+000
  6.9433663e-001  7.0990573e+000  1.0000000e+000
  5.8799982e-001  7.7049097e+000  1.0000000e+000
  5.5350466e-001  7.8328025e+000  1.0000000e+000
  6.6887059e-001  7.7261532e+000  1.0000000e+000
  1.0330826e+000  7.5988813e+000  1.0000000e+000
  8.0793905e-001  7.5725609e+000  1.0000000e+000
  7.0308467e-001  7.5828638e+000  1.0000000e+000
  3.0305731e-001  7.4329470e+000  1.0000000e+000
  3.8104139e-001  7.7835450e+000  1.0000000e+000
  5.7720230e-001  8.3444045e+000  1.0000000e+000
  6.4077283e-001  8.1914085e+000  1.0000000e+000
  8.3263374e-001  7.6903857e+000  1.0000000e+000
  5.9885398e-001  7.7233379e+000  1.0000000e+000
  2.8061928e-001  7.7519863e+000  1.0000000e+000
  5.8114513e-001  8.0975230e+000  1.0000000e+000
  8.6871186e-001  8.0008506e+000  1.0000000e+000
  1.2327030e-001  7.8275439e+000  1.0000000e+000
  4.9090395e-001  7.5475445e+000  1.0000000e+000
  7.0885112e-002  7.4934708e+000  1.0000000e+000
  1.4584816e-001  7.7377787e+000  1.0000000e+000
  3.2932971e-001  7.7111759e+000  1.0000000e+000
  3.5392198e-001  7.2610509e+000  1.0000000e+000
  8.7372469e-001  7.3905166e+000  1.0000000e+000
  1.0748261e+000  7.7105944e+000  1.0000000e+000
  6.0172992e-001  7.2105227e+000  1.0000000e+000
  5.7305374e-001  8.0531817e+000  1.0000000e+000
  6.0347727e-001  7.5228782e+000  1.0000000e+000
  1.0942873e+000  7.6832077e+000  1.0000000e+000
  1.0368354e+000  7.6639868e+000  1.0000000e+000
  4.3431054e-001  7.5656439e+000  1.0000000e+000
  4.3753422e-001  7.8959917e+000  1.0000000e+000
  2.7402044e-001  7.9964140e+000  1.0000000e+000
  8.3128714e-001  7.4935813e+000  1.0000000e+000
  8.7680303e-001  8.1373869e+000  1.0000000e+000
  2.4512690e-001  7.9204093e+000  1.0000000e+000
  3.4722228e-001  7.3821695e+000  1.0000000e+000
  6.3178403e-001  7.6594531e+000  1.0000000e+000
  3.0605470e-001  8.2148492e+000  1.0000000e+000
  8.1664291e-001  7.7105626e+000  1.0000000e+000
  4.5320462e-001  7.6321694e+000  1.0000000e+000
  6.3336036e-001  7.3098788e+000  1.0000000e+000
  9.1391951e-001  7.6267221e+000  1.0000000e+000
  4.2686013e-001  7.3456948e+000  1.0000000e+000
  8.4872026e-001  7.9816315e+000  1.0000000e+000
  5.3142869e-001  7.7416836e+000  1.0000000e+000
  1.2020868e+000  7.6102813e+000  1.0000000e+000
  1.9657108e-001  7.1970437e+000  1.0000000e+000
  6.3273889e-001  7.6556162e+000  1.0000000e+000
  1.1285873e+000  7.6828541e+000  1.0000000e+000
  4.2688010e-001  7.7488884e+000  1.0000000e+000
  4.9705893e-001  7.7311761e+000  1.0000000e+000
  6.9594966e-001  7.9145643e+000  1.0000000e+000
  4.1336368e-001  7.8595040e+000  1.0000000e+000
  7.7147352e-001  7.7676354e+000  1.0000000e+000
  3.3938997e-001  7.4160010e+000  1.0000000e+000
  5.0452912e-001  7.8503434e+000  1.0000000e+000
  8.7315198e-001  7.8642103e+000  1.0000000e+000
  5.8031654e-001  7.8821982e+000  1.0000000e+000
  4.2520492e-001  7.8781820e+000  1.0000000e+000
  3.2863486e-001  7.4556390e+000  1.0000000e+000
  7.2693466e-001  7.4955349e+000  1.0000000e+000
  4.8958778e-001  7.8889860e+000  1.0000000e+000
  4.6318994e-001  7.5091248e+000  1.0000000e+000
  8.0272531e-001  7.5469616e+000  1.0000000e+000
  7.6677010e-001  7.7845700e+000  1.0000000e+000
  4.5979705e-001  7.6474120e+000  1.0000000e+000
  7.4578791e-001  7.6794739e+000  1.0000000e+000
  6.8066488e-001  7.4551060e+000  1.0000000e+000
  4.9786484e-001  8.2624697e+000  1.0000000e+000
  7.0499138e-001  7.7261074e+000  1.0000000e+000
  1.1341427e+000  7.8647484e+000  1.0000000e+000
